,Endothelial Cells,Cardiac Muscle Cells,Hepatocyte,Smooth Muscle Cells,Cardiac Fibroblast,Macrophages
LMLN-AS1,0.00207810267722182,0.00138792505204719,0,0,0,0
ANKRD18DP,0,0.000563910005822271,0,0,0,0
RNU6-821P,0,0,0,0,0,0
FRG2FP,0,0,0,0,0,0
TUBB8P8,0,0.00138792505204719,0,0,0,0
FAM157A,0.0119349788350191,0.0595186168497259,0.032481816298815,0.0433011656408911,0,0
RNU6-860P,0,0,0,0,0,0
CICP6,0,0,0,0,0,0
SEPT14P3,0,0,0,0,0,0
BNIP3P41,0,0,0,0,0,0
ZNF595,0.229948831522247,0.133973775085354,0.195199061164597,0.235943506832595,0.271535967379808,0.192679353662439
ZNF718,0.238314973472095,0.144352521594823,0.194726581306387,0.0801646322817416,0.303021418333054,0.670357098450532
ZNF876P,0.151194140790327,0.12443746137255,0.22698317425748,0.132553281010808,0.12,0.131444093343374
ZNF732,0.026266416510319,0.0853524953271679,0.533392535534553,0,0.04,0.135135135135135
ZNF141,0.320908281047729,0.289691647186831,0.309319114909465,0.379287517923224,0.340635081708431,0.246502151360383
MIR571,0,0,0,0,0,0
ZNF519P4,0,0,0,0,0,0
ABCA11P,0.151743049872078,0.171713808673194,0.352707801990492,0.0557592778324007,0.0862265005111694,0
ZNF721,0.411879259957382,0.393074194818094,0.51943543027912,0.372951886776063,0.393955393671989,0.145241171927065
PIGG,0.26843226014114,0.194477941209837,0.299033410293012,0.0846896507181563,0.35281293118,0.686125951844293
TMEM271,0,0.00138792505204719,0,0,0,0
PDE6B,0.00919931243552947,0.856494447615807,0.377697287019619,0.0256850418743787,0,0.356640251907142
ATP5ME,2.05089218868877,3.54765523494241,2.8175987318856,1.92985328367433,1.66623957875371,1.86560810806632
MYL5,0.0588008383551078,0.97760971637338,0.436888636499506,0,0.139765341520309,0.410180089642873
SLC49A3,0.295658876837754,0.0211139816169076,0.0587659777031786,0.015400048848745,0.191832207083702,0.356996913213988
PCGF3,0.476576157219317,0.319040159441629,0.514631067784939,0.483615350078892,0.571679220966995,0.265325485250434
CPLX1,0.789515102112327,0.0564220263592325,0.0381107980554754,0.165125977885616,0.0244993114471436,0.184000053921261
GAK,0.483466766919682,0.364576181581168,0.336782380541713,0.375059123511787,0.367759811475873,0.700863591546344
TMEM175,0.395292937643756,0.269183025870532,0.224249178193051,0.424370240520787,0.322320389777422,0.0031820587008386
DGKQ,0.185275476734813,0.12197402984545,0.180451196798827,0.322090480778668,0.139525292396545,0.532918484126394
SLC26A1,0.0187617260787993,0.0917871943618753,0.0542774516798357,0,0.04,0
IDUA,0.129212732297171,0.125906529644146,0.149446837118287,0.0264874535637933,0.557397167503834,0.171959437731955
FGFRL1,0.0468742854599657,0.281118858840878,0.615834600587193,0.032904356449574,0.207110357180238,0.0843772501558871
RNF212,0.010931421355056,0.0594617760404789,0.0779878010544019,0.0388693165134739,0.21015746614337,0.135765115403243
TMED11P,0,0,0,0,0,0
RF00554-2,0,0,0,0,0,0
SPON2,0.00560696220713865,0.00189374437313953,0.015467064289241,0.0379946000941165,0.528086146906018,0.595968829618918
CTBP1-AS,0.0153598778781535,0.0226088114367187,0.0492478048067995,0.000752535086494308,0.0587423035502434,0
CTBP1,0.606959892884875,0.816381421775443,0.897997700497234,0.483529703204965,0.611779612526298,0.563022499023056
CTBP1-DT,0.206217678179213,0.284982523965306,0.288316140353297,0.221233144536749,0.192376615524292,0.170764394708582
MAEA,0.508913117776473,0.854916891809307,0.835113088809864,0.420880116320945,0.533451571583748,0.285969544101406
UVSSA,0.227518582567712,0.148633452602594,0.309267309907382,0.514896934633856,0.396586293101311,0.395785289841729
NKX1-1,0,0,0,0,0,0
FAM53A,0.0217653131395522,0.0319342718779586,0.0238438103590896,0,0,0
RF00019-180,0,0,0,0,0,0
SLBP,0.42924134502743,0.629944088225725,1.34208598492292,0.288097327893919,0.344042496945709,0.444223083757065
TACC3,0.124464702449641,0.094144861761023,0.31289925504924,0.0336073035592431,0.0321831164360046,0.413513217423413
TMEM129,0.486696751698097,1.0649949030422,0.409922446922166,0.567606102238904,0.633579918816686,0.28627120481955
FGFR3,0.313756789633302,0.189029018081451,0.692252202002251,0.364631385148109,0.0957788322716951,0
LETM1,0.421533600365355,0.659183917838323,0.690645990173159,0.352320980381321,0.401446296453476,0.468757867989307
NSD2,0.403456764869518,0.768082891233876,0.845903251309861,0.524272020033619,0.173017416000366,0.240995635857453
SCARNA22,3.23122454628935e-05,0.00114531486936942,0,0.00107834313635354,0.000418244570493698,0.138568375561688
NELFA,0.391631903142911,0.583484957517641,0.701476193218739,0.442988883267652,0.420104289472103,0.0977478993905557
MIR943,0,0,0,0,0,0
C4orf48,0.691215590033925,2.87735968260282,3.00020434875024,0.162142661442091,0.929611644357443,1.29931793180672
NAT8L,0,1.48832199086773,0.973031435459442,0,0,0.135135135135135
POLN,0.0268736054383456,0.130452091374553,0.0585500751207245,0,0.0181811428070068,0
HAUS3,0.300790779485488,0.190477490110748,0.266624369623466,0.192750584434819,0.344826764583588,0.322062862885965
COX6B1P5,9.22037166234029e-05,0,0,0,0,0
MXD4,1.36266329451473,0.63715711808883,0.893341951126949,0.91973395605345,0.795823180608451,0.798954952785091
MIR4800,0,0,0,0,0,0
ZFYVE28,0.170354711795208,0.017883910655479,0.0115037102344608,0.122543124465255,0.0940834250450134,0.215462059588046
RN7SL589P,0.0213041264389067,0.0032937652447586,0.00411468082004123,0,0,0
CFAP99,0,0.00162667294991339,0,0,0,0.135135135135135
RNF4,0.420323466286273,0.563906589470995,0.519423126024977,0.33307622512383,0.398642933309078,0.585499982978847
FAM193A,0.438713216762745,0.407622711107879,0.401553460608063,0.309938988707087,0.353912813179195,0.353601109739896
RF00019-181,0,0,0,0,0,0
TNIP2,0.732372298410012,0.356056937755271,0.56770848031981,0.565918349467956,0.375071027874947,0.248972541577107
SH3BP2,0.273622930801245,0.0765001712306186,0.239388682310794,0.141487249382981,0.0660304183959961,0.54371049149415
ADD1,1.51051307464819,0.933975442050647,0.709507380717385,1.23481901782053,1.11919717624784,0.496711370812075
MFSD10,0.784765234444898,0.593608231804257,0.906645065387309,0.733434764248831,0.728280715093017,0.413557461790136
NOP14-AS1,0.0752314515677447,0.206210164044319,0.237389046626971,0.170209568900031,0.191559364318848,0.263291674691278
NOP14,0.288164121986106,0.464391120954945,0.645629386346585,0.169998926622374,0.232291372790933,0.149712232520451
GRK4,0.126092568008442,0.491401991225381,0.236321940785488,0.152446528947031,0.324507386386394,0.0394002875766239
HTT,0.342861732047603,0.480540920987384,0.511640028089039,0.265463272730509,0.331796935677528,0.442977093009127
RNU6-204P,0.000525917121214446,0.000340550281702024,0,0,0,0
HTT-AS,0,0,0,0,0,0
RF02134,0,0,0,0,0,0
RF02135,0,0,0,0,0,0
MSANTD1,0.00375234521575985,0.0279210278592451,0.0342303510649255,0,0,0.135135135135135
RGS12,0.329034329528657,0.188888405359594,0.278887126509261,0.266738520213613,0.107615270376205,0.260060503676131
HGFAC,0.0150760697155464,0.0493200887829624,0.0761809223173297,0,0,0.086827226587244
DOK7,0.00328800351713656,0.43055170570952,0.0255846327001398,0,0,0
LRPAP1,0.629163152999882,1.27115162007904,1.09821598665554,0.777876120664783,1.11564371561259,0.520904020368549
LINC00955,0,0,0.00189025999757541,0,0.00356334710121155,0
LINC02171,0,0,0,0,0,0
LINC02600,0.0637898686679174,0.029776209712773,0.0170139692812693,0.045045045045045,0,0
ADRA2C,0.998951308399886,0.056995414454932,0.105066433863644,0.445233565193039,0,0
OR7E163P,0,0,0,0,0,0
OR7E162P,0,0,0,0,0,0
ALG1L7P,0,0,0,0,0,0
FAM86EP,0.054880953472506,0.338241010006727,0.3485090341094,0.0703811538112056,0.12,0
ENPP7P9,0,0,0.00106134427808861,0,0,0
OR4D12P,0,0,0,0,0,0
UNC93B4,0,0,0,0,0,0
OR7E99P,0,0,0,0,0,0
OR7E43P,0,0,0,0,0,0
OTOP1,0,0,0,0,0,0
TMEM128,0.396718344299252,0.542714989177578,0.592515662832475,0.51933672406652,0.420238005638123,0.16970098985208
LYAR,0.229261517721293,0.273245174704038,0.479250648133354,0.256971835553109,0.15264780497551,0.570637588867465
ZBTB49,0.127333465794461,0.127147358242296,0.151024106722342,0.0900900900900901,0.0698270816802978,0.262184987197051
NSG1,0.0242013245094113,0.0153090230836213,0.352963440893329,0,0,0.103022601153399
STX18,0.258130399981342,0.505845179663691,0.602266134801975,0.215821082259084,0.261524484395981,0.229752296330156
STX18-IT1,0,0.00132262225286734,0,0,0,0
RPS7P15,0.0468578521518725,0.0451758981164671,0.184367780624123,0.046067787451787,0.114875968933105,0.214680852116765
STX18-AS1,0.0365965715967692,0.151586729358419,0.188487867131159,0.27027027027027,0.000183055490255356,0
LINC01396,0,0.022206800832755,0.00918273645546373,0,0,0
MSX1,1.10979532490346,0.223766742657035,0.186965977193239,0.0150874219499193,0.0107565660476685,0.0715502143610974
LDHAP1,0.000448313081465787,0.000106772914849413,0,0,0,0
RN7SKP113,0,0,0,0,0,0
CYTL1,0.00977964647268041,0.000677006398531234,0.0501756491849355,0,0,0.102685515945022
STK32B,0.017355087416257,0,0.0713647177068327,0,0.08,0
RF00019-182,0,0,0,0,0,0
RN7SKP275,0,0,0,0,0,0
LINC01587,0,0.00264329453626496,0.00918273645546373,0,0,0
EVC2,0.0159188657943124,0.0685203275855923,0.154153733268804,0.0793958612390467,0.618637974739075,0
EVC,1.28024081240004e-05,0.0544504496556533,0.143775936766871,0.0337522180230768,0.202781499713659,0.115471156867775
CRMP1,0.159728580148538,0.917114162742885,0.576912419964569,0.399757544199626,0.0646496210098267,0.128686943569699
C4orf50,6.06633974396489e-05,0.00391497844875397,0.00261379273469783,0,0.00162711870670319,0
MIR378D1,0,0,0,0,0,0
JAKMIP1,0,0.00842171949615584,0,0,0,0.135782803433972
LINC02495,0.00375234521575985,0.00999678632271613,0.0165921325963829,0.0498053270417291,0,0.00392337425335033
WFS1,1.10532246725197,0.536217532746913,0.355408141490404,0.559442395562524,0.399873960971832,0.221807595845815
PPP2R2C,0.0176957147178462,0.00705670615519855,0.016373303858264,0,0,0
MAN2B2,0.298522736990429,0.122769027650563,0.187339214992917,0.283548921078175,0.734940958350897,0.39886275618463
MRFAP1,1.24735779231816,2.09757242901386,1.64166857692164,1.21855688410568,1.20861273954064,0.624621051338476
LINC02482,0.11670753861905,0.231433862700055,0.118820205590832,0.0989844970874958,0.177746526420116,0
LINC002481,0,0.00572068702835411,0.00798864360245354,0,0,0
S100P,0.00550710508568426,4.3770015281079e-05,0.0691689004911207,0,0,0.131316248629544
MRFAP1L1,0.604210855841888,0.655683794547077,0.752277974145362,0.563335248109725,0.653520722202957,0.47145735250937
BLOC1S4,0.368113833878322,1.01216698427899,1.05336266315454,0.387723424950161,0.39566613817215,0.12864284257631
KIAA0232,0.44647098272326,0.872180513779088,0.584294664075716,0.659533374347128,0.439531369328499,0.342604866100324
TBC1D14,0.224042504742099,0.319271163353897,0.289258396329959,0.156034029281891,0.242644432485104,0.201946848147624
RN7SKP292,0.00783639016786615,0.0183589357373451,0.0473997287513796,0,0,0.135135135135135
CCDC96,0.0906534354190218,0.143471614169545,0.184744932927376,0,0,0
TADA2B,0.209287824033013,0.323017393130134,0.1818953269222,0.302485364313061,0.287762954711914,0.460831278079265
GRPEL1,0.431027611661667,1.08775204529703,0.889242319610822,0.0873058808816446,0.277289397381246,0.179154386391511
LINC02447,0.14408184824473,0.118052079841381,0.0369975397190553,0.178090593836329,0.370305204749107,0.27027027027027
RN7SKP36,0,0,0,0,0,0
SORCS2,0.0277055412922299,0.0637786034657507,0.0590467506641637,0.0303625373152999,0.08,0.135135135135135
MIR4798,0,0,0,0,0,0
PSAPL1,0.000100242006845814,0.186800272674878,0.22649112592825,0,0,0
MIR4274,0,0,0,0,0,0.135135135135135
AFAP1-AS1,0.0075046904315197,0.00250326735041855,0,0,0,0
AFAP1,0.790575528906669,0.277091737246525,0.554618383077879,0.186350433676092,0.335267159461975,0.0810709901758142
ABLIM2,0.137473613102038,0.0480712595124943,0.108633888216605,0.045045045045045,0,0.111397433925319
MIR95,0,0,0,0,0,0.135135135135135
GMPSP1,0.0117450062709722,0.0629885542918046,0.0721763345054577,0.0114658048024049,0.00725757372379303,0.0111706579053724
SH3TC1,0.246677443949859,0.00947904989671409,0.072095521307517,0.0145913008097056,0.0299390430450439,0.541928599815111
HTRA3,0.535543601888653,0.00960692770360328,0.156753672630662,0.0451043479077451,4.13370218104124,0.0441901039432835
LINC02517,0,0.0214033164223559,0.0110272640914847,0,0,0
ACOX3,0.177635486063322,0.289887139696491,0.255047676320247,0.124062121451438,0.193122999191284,0.183349348403312
RNA5SP152,0,0,0,0,0,0
TRMT44,0.270123144036498,0.141862106075062,0.198748274885043,0.231648907736615,0.182223220825195,0.209355386527809
GPR78,0,0,0.0824229771988013,0,0,0.135135135135135
CPZ,0,0,0.0736699134959772,0,0.04,0
HMX1,0.00375234521575985,0.00138792505204719,0.152924276689962,0,0.04,0
UNC93B8,0,0,0,0,0,0
SNRPCP16,0,0,0,0,0,0
ENPP7P10,0,0,0,0,0,0
FAM86KP,0,0,0,0,0,0
ALG1L14P,0,0,0,0,0,0
FAM90A26,0.0120256746128397,0,0,0,0,0
USP17L10,0,0,0,0,0,0
USP17L11,0,0,0,0,0,0
USP17L12,0,0,0,0,0,0
USP17L13,0,0,0,0,0,0
USP17L14P,0,0,0,0,0,0
USP17L15,0,0,0,0,0,0
USP17L16P,0,0,0,0,0,0
USP17L17,0,0,0,0,0,0
USP17L18,0,0,0,0,0,0
USP17L19,0,0,0,0,0,0
USP17L20,0,0,0,0,0,0
USP17L21,0,0,0,0,0,0
USP17L22,0,0,0,0,0,0
USP17L23,0,0,0,0,0,0
USP17L24,0,0,0,0,0,0
USP17L25,0,0,0,0,0,0
USP17L26,0,0,0,0,0,0
USP17L5,0,0,0,0,0,0
USP17L27,0,0,0,0,0,0
USP17L28,0,0,0,0,0,0
USP17L29,0,0,0,0,0,0
USP17L9P,0,0,0,0,0,0
USP17L30,0,0,0,0,0,0
USP17L6P,0,0,0,0,0,0
DEFB108F,0,0,0,0,0,0
RNA5SP153,0,0,0,0,0,0
DEFB130D,0,0,0,0,0,0
DEFB131A,0,0,0,0,0,0
OR7E86P,0,0,0,0,0,0
OR7E84P,0,0,0,0,0,0
OR7E85P,0,0,0,0,0,0.0062272226488268
UNC93B7,0.000350342503631764,0,0,0,0,0
OR7E83P,0,0,0,0,0,0
MIR548I2,0,0,0,0,0,0
SNRPCP13,0,2.68013009091866e-05,0,0,0,0
ENPP7P11,0,0,0.00918273645546373,0,0,0
FAM86MP,0.00375234521575985,0,0.00969991911650799,0,0,0
ALG1L3P,0,0,0,0,0.0174708571434021,0
RF00017-37,0.00375234521575985,0,0.00918273645546373,0,0,0
OR7E35P,0,0,0,0,0,0
SLC2A9,0.105356471177617,0.0108037909809539,0.00857271054285836,0,0.101870705604553,0.25561865922567
DRD5,0,0,0.00918273645546373,0,0,0
RNA5SP154,7.53231612200138e-05,0,0,0,0,0
WDR1,1.1019659433734,1.3198053929704,1.22421977973455,0.952160931653805,0.361028180398047,0.651324265409966
MIR3138,0,0,0,0,0,0
RNA5SP155,0,0,0.0183654729109275,0,0.04,0.026164439884392
RAF1P1,0,0,0,0,0,0
ZNF518B,0.512232708905808,0.528145795904415,0.672045240334352,0.216933567244727,0.344235390126705,0.194743040445689
CLNK,0.00170550053104003,0.000880429812556418,0.00236228748102381,0.000631389988435281,0,0.000983923572946239
LINC02498,0,0,0,0,0,0
MIR572,0,0,0,0,0,0
RNPS1P1,0.0148479099345252,0.00656212241512301,0.00805154210170329,0.0171210583265837,0.0229513893127441,0.0113293053330602
HS3ST1,0.230212968822715,0,0.00610148611147542,0.0170391228821901,0.126653718948364,0.0491797988479202
RNA5SP156,0,0,0,0,0,0
LINC02360,0.0075046904315197,0,0.00918273645546373,0,0,0
LINC02270,0,0.00138792505204719,0,0,0,0
RNU6-578P,0,0,0,0,0,0
ECM1P2,0,0,0,0,0,0.135135135135135
RF00026-9,0,0,0,0,0,0
HSP90AB2P,0.0127981522461263,0.0249760547749786,0.0539896495578703,0.0347084609774856,0.0512394723296165,0.175609293418962
RAB28,0.453379952212478,0.877177468228938,0.653122539034231,0.283518754684173,0.359094241760671,0.2798238436918
LINC01097,0,0,0,0,0,0
NKX3-2,0,0.0243128280189615,0,0,0,0.101444263716002
LINC01096,0,0,0,0,0,0
BOD1L1,0.889707160060159,0.610262156219469,0.715738470333434,0.779891890003807,0.831356586880982,0.563729983125184
MIR5091,0,0,0,0,0,0
LINC01182,0.000196714763569787,0.00138792505204719,0,0,0,0
LINC01085,2.60619268408412e-05,0,0,0,0,0
LINC00504,0.0330898930386799,0.0449442825384185,0.0412961659462108,0,0.0569433269500732,0
MTND2P31,0,0,0,0,0,0
RF00092-2,0,0,0,0,0,0
CPEB2-DT,0.00375234521575985,0.0159074336931492,0.0531228908822556,0,0,0
CPEB2,0.48120863637686,0.281351742404852,0.116162632498805,0.291221532735739,0.205128836631775,0.331204752664308
RN7SKP170,0,0,0.00918273645546373,0.045045045045045,0,0
C1QTNF7,0.0269259529757902,0,0.00621690796098105,0.765963555456282,0.74449295425415,0
CC2D2A,0.237747931735517,0.545805629676287,0.515340591860376,0.699754072604953,1.02685186767578,0.212574460619205
FBXL5,0.637168837177583,0.39310492438049,0.338810400789325,0.557486835766483,0.393550880506635,0.379349191899638
FAM200B,0.611965230191179,0.773830759816911,0.881056078866165,0.854963380742717,0.756284343700856,0.409819032694842
BST1,0.0514708694105524,0.00878116375948306,0.0467421023860998,0.533535368069335,0.464154629282653,0.0837008953094482
CD38,0.0432415910330767,0.000518876558207208,0,0.623742706738077,0.386824639379978,0.311973997064539
HPRT1P1,0,0,0,0,0,0
FGFBP1,4.40360170983016e-06,0.000522590076484918,0.000718403761544504,0,0,0.0115686340911968
FGFBP2,0.0038322206530685,0.00053911132997808,0.00247659980977096,0,1.61843564993143,0.90062259983372
PROM1,0.11602394787724,0.0149862090636259,1.51558066321976,0,0,0
TAPT1,0.255131803923348,0.243229294391989,0.311190303760564,0.418346363144952,0.45455791592598,0.24011225635941
TAPT1-AS1,0.0300678369363745,0.0250272563230156,0.0196286930990832,0.0421828106716946,0.0403289578258991,0.017095283882038
RPS21P4,0.0369190284056243,0.113290145031534,0.119663936047515,0.0230817236341872,0.0863924083709717,0
ZEB2P1,0,0,0,0,0,0
LDB2,4.00722969807964,0.00679825981464922,0.103131967294821,0.0674894468204395,0.232144171118736,0.10434010866526
MTND5P4,0,0,0,0,0,0
LINC02493,0,0,0,0,0,0
SNORA75B,0,0,0,0,0,0
RPS7P6,0,0.00138792505204719,0,0,0,0
QDPR,0.403626963356422,1.60199241988118,1.401652591616,0.309320392909351,0.447559483319521,0.513908527187399
CLRN2,0,0,0,0,0,0
NACAP5,0.000154665945618506,0,0,0,0,0
LAP3,1.50563592015369,0.905957297485459,0.698913857005571,0.344624937117637,0.286547418117523,0.509392290778861
MED28,0.6372420953391,0.714021500467344,1.04011023151658,0.556647748426274,0.611915793895721,0.463545100108997
FAM184B,0.120742838719325,0.106764047605804,0.134046767149856,0.221821819339787,0.244712554931641,0
DCAF16,0.388860056023017,0.462851762769538,0.430302023477134,0.371827006340027,0.442753837943077,0.170235582300135
NCAPG,0.0108038602582062,0.223483618169423,1.16770266260545,0,0.166711170196533,0.284687346703297
LCORL,0.36144311142977,0.461131470600281,0.511241963186239,0.312464556178531,0.130760116577148,0.510588154599473
KRT18P63,0.000120485958417853,0,0.00918273645546373,0,0,0
LINC02438,0,0.00138792505204719,0,0,0,0
RNA5SP157,0,0,0,0,0,0
SLIT2,0.00483097363591865,1.34350815892302,0.228243867884654,0,2.15678403776884,0.065501238848712
SLIT2-IT1,0,0.0235225031559538,0.0183654729109275,0,0.0462031726837158,0
MIR218-1,0,0.00277585010409438,0,0,0.0708947213888168,0
PACRGL,0.259712308224493,0.323323532598743,0.506431755037676,0.280733538103533,0.595560571193695,0.163379160133568
KCNIP4,1.74803495071619e-05,1.57063325894822,0.444415818889607,0,0.04,0
MIR7978,0.00375234521575985,0,0,0,0,0
KCNIP4-IT1,6.68496955850111e-05,0.0374274937499322,0.011965472288806,0.00182286938568493,0,0.135135135135135
RNU6-420P,0.00106200393547931,0,0,0,0,0
ADGRA3,0.0111873847420203,0.750466047958481,0.632194128191942,0.0904086549002845,0.574433804512024,0.058633752771326
GBA3,0.00113521342429614,0.000859471346916712,0.0482177186904422,0,0,0.130018727199451
CDC42P6,0.0178906391446407,0.048202618092071,0.100300868352254,0.0154203673203786,0.0467715246081352,0.0286315937299986
RFPL4AP3,0.00312468330139962,0,0,0,0,0
ERVH-1,0.000823963202857613,0,0,0,0,0
PPARGC1A,0,1.10441255882954,0.0556941816738924,0.000352728809859302,0,0.000720265497629707
DHX15,0.772449757797228,0.855566186403583,1.04672712931894,0.440850799953615,0.476335187658668,0.252323377499911
MIR573,0.00619985015038925,0,0,0,0,0
RN7SL16P,0,0,0.00826782562844353,0,0,0.135135135135135
ATP5MGP3,0.00446866133982424,0.0176494696192407,0,0.0119664250193415,0,0.156149203108775
LINC02473,0,0,0,0.045045045045045,0,0
HNRNPA1P65,0,0,0,0,0,0
SOD3,0.165385467451464,0.463163684779037,0.0864879645208791,3.11192471292373,1.88299129272997,0.0188562982791179
CCDC149,0.599557267490068,0.150412327757572,0.186926960698829,0.269500079657043,0.407639735668898,0.210940251076544
LGI2,0.123469760017312,1.44238118132283,0.996193481433052,0.610678571838516,0,0.107168829118883
